Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	2.726975e-01	3.080683e-01	0	0	3.244663e+00	4.216090e+00	LSM8
GO_Biological_Process_2023	mRNA Processing (GO:0006397)	1/214	2.760004e-01	3.105005e-01	0	0	3.198478e+00	4.117570e+00	LSM8
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	1/231	2.944448e-01	3.298759e-01	0	0	2.959520e+00	3.618498e+00	PTPRR
GO_Biological_Process_2023	Translation (GO:0006412)	1/234	2.976522e-01	3.320913e-01	0	0	2.920971e+00	3.539719e+00	HARS2
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	1/236	2.997826e-01	3.330918e-01	0	0	2.895818e+00	3.488585e+00	TNFRSF1A
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	1/244	3.082420e-01	3.410874e-01	0	0	2.799347e+00	3.294468e+00	PTPRR
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	3.103413e-01	3.420088e-01	0	0	2.776214e+00	3.248399e+00	AIM2
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	1/260	3.248654e-01	3.565596e-01	0	0	2.624284e+00	2.950600e+00	CHCHD10
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	1/283	3.480866e-01	3.804996e-01	0	0	2.407435e+00	2.540575e+00	AIM2
GO_Biological_Process_2023	DNA Repair (GO:0006281)	1/291	3.559811e-01	3.875601e-01	0	0	2.340071e+00	2.417007e+00	INTS3
GO_Biological_Process_2023	Gene Expression (GO:0010467)	1/296	3.608682e-01	3.913029e-01	0	0	2.299825e+00	2.344079e+00	HARS2
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	1/316	3.800603e-01	4.104651e-01	0	0	2.151615e+00	2.081526e+00	PLOD3
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	1/320	3.838313e-01	4.128863e-01	0	0	2.124203e+00	2.034035e+00	TANK
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	1/336	3.986948e-01	4.271730e-01	0	0	2.021101e+00	1.858522e+00	TERF2
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	1/364	4.238759e-01	4.505768e-01	0	0	1.862544e+00	1.598648e+00	HERC2
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	4.238759e-01	4.505768e-01	0	0	1.862544e+00	1.598648e+00	TERF2
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	1/381	4.386639e-01	4.644676e-01	0	0	1.777677e+00	1.464845e+00	LSM8
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	2/1025	4.594355e-01	4.845609e-01	0	0	1.322930e+00	1.028917e+00	KDM5C;HCFC2
GO_Biological_Process_2023	Vesicle-Mediated Transport (GO:0016192)	1/411	4.638698e-01	4.873340e-01	0	0	1.645080e+00	1.263670e+00	STX17
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	1/434	4.824499e-01	5.048894e-01	0	0	1.555865e+00	1.134036e+00	HERC2
GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	1/452	4.965550e-01	5.176443e-01	0	0	1.492392e+00	1.044766e+00	HCFC2
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	4.996387e-01	5.188556e-01	0	0	1.478969e+00	1.026213e+00	KDM5C
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	2/1127	5.101955e-01	5.277884e-01	0	0	1.196508e+00	8.052036e-01	HCFC2;TERF2
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	1/480	5.177606e-01	5.330620e-01	0	0	1.403139e+00	9.236051e-01	TERF2
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	1/482	5.192418e-01	5.330620e-01	0	0	1.397161e+00	9.156792e-01	LSM8
GO_Biological_Process_2023	Positive Regulation Of DNA-templated Transcription (GO:0045893)	2/1243	5.642754e-01	5.770998e-01	0	0	1.077990e+00	6.168398e-01	CHCHD10;TNFRSF1A
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	1/705	6.595140e-01	6.719577e-01	0	0	9.436716e-01	3.928052e-01	LSM8
GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	1/711	6.626784e-01	6.726435e-01	0	0	9.354055e-01	3.848870e-01	PTPRR
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	6.889382e-01	6.966791e-01	0	0	8.692189e-01	3.238742e-01	HCFC2
GO_Biological_Process_2023	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	7.635765e-01	7.692748e-01	0	0	7.004379e-01	1.889375e-01	TNFRSF1A
GO_Biological_Process_2023	Regulation Of DNA-templated Transcription (GO:0006355)	2/1922	7.980222e-01	8.009888e-01	0	0	6.715030e-01	1.515037e-01	KDM5C;HCFC2
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	2/2028	8.227989e-01	8.227989e-01	0	0	6.326329e-01	1.233909e-01	HCFC2;TNFRSF1A
